DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names (3)|Attributes from Lookup Table
claimcenter.dbo.cc_tmpexptoincidentcopy)</div>}|DetailedInjuryTypeTmp|ID|claimcenter.dbo.cctl_DetailedInjuryType|cctl_DetailedInjuryType_TypeCode_DetailedInjuryTypeTmp / cctl_DetailedInjuryType_Name_DetailedInjuryTypeTmp / cctl_DetailedInjuryType_Description_DetailedInjuryTypeTmp|TypeCode / Name / Description
claimcenter.dbo.cc_tmpexptoincidentcopy)</div>}|GeneralInjuryTypeTmp|ID|claimcenter.dbo.cctl_InjuryType|cctl_InjuryType_TypeCode_GeneralInjuryTypeTmp / cctl_InjuryType_Name_GeneralInjuryTypeTmp / cctl_InjuryType_Description_GeneralInjuryTypeTmp|TypeCode / Name / Description
claimcenter.dbo.cc_tmpexptoincidentcopy)</div>}|MedicaltrtmntTypeTmp|ID|claimcenter.dbo.cctl_MedicalTreatmentType|cctl_MedicalTreatmentType_TypeCode_MedicaltrtmntTypeTmp / cctl_MedicalTreatmentType_Name_MedicaltrtmntTypeTmp / cctl_MedicalTreatmentType_Description_MedicaltrtmntTypeTmp|TypeCode / Name / Description
claimcenter.dbo.cc_tmpexptoincidentcopy)</div>}|SeverityTmp|ID|claimcenter.dbo.cctl_SeverityType|cctl_SeverityType_TypeCode_SeverityTmp / cctl_SeverityType_Name_SeverityTmp / cctl_SeverityType_Description_SeverityTmp|TypeCode / Name / Description
claimcenter.dbo.cc_tmpnewtacctjointbl)</div>}|TAccountType|ID|claimcenter.dbo.cctl_TAccountType|cctl_TAccountType_TypeCode_TAccountType / cctl_TAccountType_Name_TAccountType / cctl_TAccountType_Description_TAccountType|TypeCode / Name / Description
claimcenter.dbo.cc_tmpseveritytoinccopy)</div>}|SeverityTmp|ID|claimcenter.dbo.cctl_SeverityType|cctl_SeverityType_TypeCode_SeverityTmp / cctl_SeverityType_Name_SeverityTmp / cctl_SeverityType_Description_SeverityTmp|TypeCode / Name / Description
claimcenter.dbo.cc_tmptacctbalancecopy)</div>}|SourceTAccountType|ID|claimcenter.dbo.cctl_TAccountType|cctl_TAccountType_TypeCode_SourceTAccountType / cctl_TAccountType_Name_SourceTAccountType / cctl_TAccountType_Description_SourceTAccountType|TypeCode / Name / Description
claimcenter.dbo.cc_tmptaccountjoin)</div>}|OldTAccountType|ID|claimcenter.dbo.cctl_TAccountType|cctl_TAccountType_TypeCode_OldTAccountType / cctl_TAccountType_Name_OldTAccountType / cctl_TAccountType_Description_OldTAccountType|TypeCode / Name / Description
claimcenter.dbo.cc_tmptaccountreserveline)</div>}|TAccountType|ID|claimcenter.dbo.cctl_TAccountType|cctl_TAccountType_TypeCode_TAccountType / cctl_TAccountType_Name_TAccountType / cctl_TAccountType_Description_TAccountType|TypeCode / Name / Description
claimcenter.dbo.ccx_towerswatson|Status|ID|claimcenter.dbo.cctl_TowersWatsonStatus|cctl_TowersWatsonStatus_TypeCode_Status / cctl_TowersWatsonStatus_Name_Status / cctl_TowersWatsonStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|CostCategory|ID|claimcenter.dbo.cctl_CostCategory|cctl_CostCategory_TypeCode_CostCategory / cctl_CostCategory_Name_CostCategory / cctl_CostCategory_Description_CostCategory|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|CostType|ID|claimcenter.dbo.cctl_CostType|cctl_CostType_TypeCode_CostType / cctl_CostType_Name_CostType / cctl_CostType_Description_CostType|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|Currency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_Currency / cctl_Currency_Name_Currency / cctl_Currency_Description_Currency|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|RecoveryCategory|ID|claimcenter.dbo.cctl_RecoveryCategory|cctl_RecoveryCategory_TypeCode_RecoveryCategory / cctl_RecoveryCategory_Name_RecoveryCategory / cctl_RecoveryCategory_Description_RecoveryCategory|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|ReservingCurrency|ID|claimcenter.dbo.cctl_Currency|cctl_Currency_TypeCode_ReservingCurrency / cctl_Currency_Name_ReservingCurrency / cctl_Currency_Description_ReservingCurrency|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|Status|ID|claimcenter.dbo.cctl_TransactionStatus|cctl_TransactionStatus_TypeCode_Status / cctl_TransactionStatus_Name_Status / cctl_TransactionStatus_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|Subtype|ID|claimcenter.dbo.cctl_Transaction|cctl_Transaction_TypeCode_Subtype / cctl_Transaction_Name_Subtype / cctl_Transaction_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|CheckCancelStatus_Ext|ID|claimcenter.dbo.cctl_CheckCancelStatus_Ext|cctl_CheckCancelStatus_Ext_TypeCode_CheckCancelStatus_Ext / cctl_CheckCancelStatus_Ext_Name_CheckCancelStatus_Ext / cctl_CheckCancelStatus_Ext_Description_CheckCancelStatus_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|EscheatStatusType_Ext|ID|claimcenter.dbo.cctl_EscheatStatusType_Ext|cctl_EscheatStatusType_Ext_TypeCode_EscheatStatusType_Ext / cctl_EscheatStatusType_Ext_Name_EscheatStatusType_Ext / cctl_EscheatStatusType_Ext_Description_EscheatStatusType_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|LifeCycleState|ID|claimcenter.dbo.cctl_TransactionLifeCycleState |cctl_TransactionLifeCycleState_TypeCode_LifeCycleState / cctl_TransactionLifeCycleState_Name_LifeCycleState / cctl_TransactionLifeCycleState_Description_LifeCycleState|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|PaymentReason_Ext|ID|claimcenter.dbo.cctl_PaymentReason_Ext|cctl_PaymentReason_Ext_TypeCode_PaymentReason_Ext / cctl_PaymentReason_Ext_Name_PaymentReason_Ext / cctl_PaymentReason_Ext_Description_PaymentReason_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_transaction|PaymentType|ID|claimcenter.dbo.cctl_PaymentType|cctl_PaymentType_TypeCode_PaymentType / cctl_PaymentType_Name_PaymentType / cctl_PaymentType_Description_PaymentType|TypeCode / Name / Description
claimcenter.dbo.cc_transactionlineitem|IntegrationStatus_Ext|ID|claimcenter.dbo.cctl_FinancialFeedStatus_Ext|cctl_FinancialFeedStatus_Ext_TypeCode_IntegrationStatus_Ext / cctl_FinancialFeedStatus_Ext_Name_IntegrationStatus_Ext / cctl_FinancialFeedStatus_Ext_Description_IntegrationStatus_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_transactionlineitem|LineCategory|ID|claimcenter.dbo.cctl_LineCategory|cctl_LineCategory_TypeCode_LineCategory / cctl_LineCategory_Name_LineCategory / cctl_LineCategory_Description_LineCategory|TypeCode / Name / Description
claimcenter.dbo.cc_transactionset|ApprovalStatus|ID|claimcenter.dbo.cctl_ApprovalStatus|cctl_ApprovalStatus_TypeCode_ApprovalStatus / cctl_ApprovalStatus_Name_ApprovalStatus / cctl_ApprovalStatus_Description_ApprovalStatus|TypeCode / Name / Description
claimcenter.dbo.cc_transactionset|Subtype|ID|claimcenter.dbo.cctl_TransactionSet|cctl_TransactionSet_TypeCode_Subtype / cctl_TransactionSet_Name_Subtype / cctl_TransactionSet_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_tripaccommodation|Assessment|ID|claimcenter.dbo.cctl_AssessmentAction|cctl_AssessmentAction_TypeCode_Assessment / cctl_AssessmentAction_Name_Assessment / cctl_AssessmentAction_Description_Assessment|TypeCode / Name / Description
claimcenter.dbo.cc_tripsegment|Assessment|ID|claimcenter.dbo.cctl_AssessmentAction|cctl_AssessmentAction_TypeCode_Assessment / cctl_AssessmentAction_Name_Assessment / cctl_AssessmentAction_Description_Assessment|TypeCode / Name / Description
claimcenter.dbo.cc_tripsegment|TransportType|ID|claimcenter.dbo.cctl_TransportType|cctl_TransportType_TypeCode_TransportType / cctl_TransportType_Name_TransportType / cctl_TransportType_Description_TransportType|TypeCode / Name / Description
claimcenter.dbo.cc_typeofproperty|TypeofProperty|ID|claimcenter.dbo.cctl_TypeofProperty|cctl_TypeofProperty_TypeCode_TypeofProperty / cctl_TypeofProperty_Name_TypeofProperty / cctl_TypeofProperty_Description_TypeofProperty|TypeCode / Name / Description
claimcenter.dbo.cc_upgradedbstorageset|UpgradeDBStorageSetType|ID|claimcenter.dbo.cctl_UpgradeDBStorageSetType|cctl_UpgradeDBStorageSetType_TypeCode_UpgradeDBStorageSetType / cctl_UpgradeDBStorageSetType_Name_UpgradeDBStorageSetType / cctl_UpgradeDBStorageSetType_Description_UpgradeDBStorageSetType|TypeCode / Name / Description
claimcenter.dbo.cc_user|ActivityNotification_Ext|ID|claimcenter.dbo.cctl_YesNo|cctl_YesNo_TypeCode_ActivityNotification_Ext / cctl_YesNo_Name_ActivityNotification_Ext / cctl_YesNo_Description_ActivityNotification_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_user|DefaultCountry|ID|claimcenter.dbo.cctl_Country|cctl_Country_TypeCode_DefaultCountry / cctl_Country_Name_DefaultCountry / cctl_Country_Description_DefaultCountry|TypeCode / Name / Description
claimcenter.dbo.cc_user|DefaultPhoneCountry|ID|claimcenter.dbo.cctl_PhoneCountryCode|cctl_PhoneCountryCode_TypeCode_DefaultPhoneCountry / cctl_PhoneCountryCode_Name_DefaultPhoneCountry / cctl_PhoneCountryCode_Description_DefaultPhoneCountry|TypeCode / Name / Description
claimcenter.dbo.cc_user|ExperienceLevel|ID|claimcenter.dbo.cctl_UserExperienceType|cctl_UserExperienceType_TypeCode_ExperienceLevel / cctl_UserExperienceType_Name_ExperienceLevel / cctl_UserExperienceType_Description_ExperienceLevel|TypeCode / Name / Description
claimcenter.dbo.cc_user|Language|ID|claimcenter.dbo.cctl_LanguageType|cctl_LanguageType_TypeCode_Language / cctl_LanguageType_Name_Language / cctl_LanguageType_Description_Language|TypeCode / Name / Description
claimcenter.dbo.cc_user|Locale|ID|claimcenter.dbo.cctl_LocaleType|cctl_LocaleType_TypeCode_Locale / cctl_LocaleType_Name_Locale / cctl_LocaleType_Description_Locale|TypeCode / Name / Description
claimcenter.dbo.cc_user|LossType|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_LossType / cctl_LossType_Name_LossType / cctl_LossType_Description_LossType|TypeCode / Name / Description
claimcenter.dbo.cc_user|PolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_PolicyType / cctl_PolicyType_Name_PolicyType / cctl_PolicyType_Description_PolicyType|TypeCode / Name / Description
claimcenter.dbo.cc_user|QuickClaim|ID|claimcenter.dbo.cctl_QuickClaimDefault|cctl_QuickClaimDefault_TypeCode_QuickClaim / cctl_QuickClaimDefault_Name_QuickClaim / cctl_QuickClaimDefault_Description_QuickClaim|TypeCode / Name / Description
claimcenter.dbo.cc_user|SystemUserType|ID|claimcenter.dbo.cctl_SystemUserType|cctl_SystemUserType_TypeCode_SystemUserType / cctl_SystemUserType_Name_SystemUserType / cctl_SystemUserType_Description_SystemUserType|TypeCode / Name / Description
claimcenter.dbo.cc_user|TimeZone|ID|claimcenter.dbo.cctl_TimeZoneType|cctl_TimeZoneType_TypeCode_TimeZone / cctl_TimeZoneType_Name_TimeZone / cctl_TimeZoneType_Description_TimeZone|TypeCode / Name / Description
claimcenter.dbo.cc_user|VacationStatus|ID|claimcenter.dbo.cctl_VacationStatusType|cctl_VacationStatusType_TypeCode_VacationStatus / cctl_VacationStatusType_Name_VacationStatus / cctl_VacationStatusType_Description_VacationStatus|TypeCode / Name / Description
claimcenter.dbo.cc_user|ValidationLevel|ID|claimcenter.dbo.cctl_ValidationLevel|cctl_ValidationLevel_TypeCode_ValidationLevel / cctl_ValidationLevel_Name_ValidationLevel / cctl_ValidationLevel_Description_ValidationLevel|TypeCode / Name / Description
claimcenter.dbo.ccx_userpto_ext|PTOType|ID|claimcenter.dbo.cctl_UserPTOType_Ext|cctl_UserPTOType_Ext_TypeCode_PTOType / cctl_UserPTOType_Ext_Name_PTOType / cctl_UserPTOType_Ext_Description_PTOType|TypeCode / Name / Description
claimcenter.dbo.cc_userroleassign|AssignmentStatus|ID|claimcenter.dbo.cctl_AssignmentStatus|cctl_AssignmentStatus_TypeCode_AssignmentStatus / cctl_AssignmentStatus_Name_AssignmentStatus / cctl_AssignmentStatus_Description_AssignmentStatus|TypeCode / Name / Description
claimcenter.dbo.cc_userroleassign|Role|ID|claimcenter.dbo.cctl_UserRole|cctl_UserRole_TypeCode_Role / cctl_UserRole_Name_Role / cctl_UserRole_Description_Role|TypeCode / Name / Description
claimcenter.dbo.cc_usersettings|StartupPage|ID|claimcenter.dbo.cctl_StartupPage|cctl_StartupPage_TypeCode_StartupPage / cctl_StartupPage_Name_StartupPage / cctl_StartupPage_Description_StartupPage|TypeCode / Name / Description
claimcenter.dbo.cc_vehicle|BoatType|ID|claimcenter.dbo.cctl_BoatType|cctl_BoatType_TypeCode_BoatType / cctl_BoatType_Name_BoatType / cctl_BoatType_Description_BoatType|TypeCode / Name / Description
claimcenter.dbo.cc_vehicle|CFErrCode_Ext|ID|claimcenter.dbo.cctl_CFErrorType_Ext|cctl_CFErrorType_Ext_TypeCode_CFErrCode_Ext / cctl_CFErrorType_Ext_Name_CFErrCode_Ext / cctl_CFErrorType_Ext_Description_CFErrCode_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_vehicle|Manufacturer|ID|claimcenter.dbo.cctl_VehicleManufacturer|cctl_VehicleManufacturer_TypeCode_Manufacturer / cctl_VehicleManufacturer_Name_Manufacturer / cctl_VehicleManufacturer_Description_Manufacturer|TypeCode / Name / Description
claimcenter.dbo.cc_vehicle|OffRoadStyle|ID|claimcenter.dbo.cctl_OffRoadVehicleStyle|cctl_OffRoadVehicleStyle_TypeCode_OffRoadStyle / cctl_OffRoadVehicleStyle_Name_OffRoadStyle / cctl_OffRoadVehicleStyle_Description_OffRoadStyle|TypeCode / Name / Description
claimcenter.dbo.cc_vehicle|State|ID|claimcenter.dbo.cctl_Jurisdiction|cctl_Jurisdiction_TypeCode_State / cctl_Jurisdiction_Name_State / cctl_Jurisdiction_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_vehicle|Style|ID|claimcenter.dbo.cctl_VehicleStyle|cctl_VehicleStyle_TypeCode_Style / cctl_VehicleStyle_Name_Style / cctl_VehicleStyle_Description_Style|TypeCode / Name / Description
claimcenter.dbo.cc_vehicle|VendorName_Ext|ID|claimcenter.dbo.cctl_UBIVendor_Ext|cctl_UBIVendor_Ext_TypeCode_VendorName_Ext / cctl_UBIVendor_Ext_Name_VendorName_Ext / cctl_UBIVendor_Ext_Description_VendorName_Ext|TypeCode / Name / Description
claimcenter.dbo.cc_vehicleowner|OwnerType|ID|claimcenter.dbo.cctl_OwnerType|cctl_OwnerType_TypeCode_OwnerType / cctl_OwnerType_Name_OwnerType / cctl_OwnerType_Description_OwnerType|TypeCode / Name / Description
claimcenter.dbo.cc_WCbenefitfactorDetail|DetailedFactor|ID|claimcenter.dbo.cctl_WCBenefitFactorType|cctl_WCBenefitFactorType_TypeCode_DetailedFactor / cctl_WCBenefitFactorType_Name_DetailedFactor / cctl_WCBenefitFactorType_Description_DetailedFactor|TypeCode / Name / Description
claimcenter.dbo.cc_WCbenefitfactorDetail|FactorCategory|ID|claimcenter.dbo.cctl_WCBenefitFactorCategory|cctl_WCBenefitFactorCategory_TypeCode_FactorCategory / cctl_WCBenefitFactorCategory_Name_FactorCategory / cctl_WCBenefitFactorCategory_Description_FactorCategory|TypeCode / Name / Description
claimcenter.dbo.cc_WCBenefitParameterSet|JurisdictionState|ID|claimcenter.dbo.cctl_Jurisdiction|cctl_Jurisdiction_TypeCode_JurisdictionState / cctl_Jurisdiction_Name_JurisdictionState / cctl_Jurisdiction_Description_JurisdictionState|TypeCode / Name / Description
claimcenter.dbo.cc_wcdenialperiod|DueDateFormula|ID|claimcenter.dbo.cctl_JurisdictionalFormula|cctl_JurisdictionalFormula_TypeCode_DueDateFormula / cctl_JurisdictionalFormula_Name_DueDateFormula / cctl_JurisdictionalFormula_Description_DueDateFormula|TypeCode / Name / Description
claimcenter.dbo.cc_wcdenialperiod|JurisdictionState|ID|claimcenter.dbo.cctl_Jurisdiction|cctl_Jurisdiction_TypeCode_JurisdictionState / cctl_Jurisdiction_Name_JurisdictionState / cctl_Jurisdiction_Description_JurisdictionState|TypeCode / Name / Description
claimcenter.dbo.cc_wcdenialperiod|TargetIncludeDays|ID|claimcenter.dbo.cctl_IncludeDaysType|cctl_IncludeDaysType_TypeCode_TargetIncludeDays / cctl_IncludeDaysType_Name_TargetIncludeDays / cctl_IncludeDaysType_Description_TargetIncludeDays|TypeCode / Name / Description
claimcenter.dbo.cc_workflow|ActiveState|ID|claimcenter.dbo.cctl_WorkflowActiveState|cctl_WorkflowActiveState_TypeCode_ActiveState / cctl_WorkflowActiveState_Name_ActiveState / cctl_WorkflowActiveState_Description_ActiveState|TypeCode / Name / Description
claimcenter.dbo.cc_workflow|CurrentAction|ID|claimcenter.dbo.cctl_WorkflowActionType|cctl_WorkflowActionType_TypeCode_CurrentAction / cctl_WorkflowActionType_Name_CurrentAction / cctl_WorkflowActionType_Description_CurrentAction|TypeCode / Name / Description
claimcenter.dbo.cc_workflow|Handler|ID|claimcenter.dbo.cctl_WorkflowHandler|cctl_WorkflowHandler_TypeCode_Handler / cctl_WorkflowHandler_Name_Handler / cctl_WorkflowHandler_Description_Handler|TypeCode / Name / Description
claimcenter.dbo.cc_workflow|State|ID|claimcenter.dbo.cctl_WorkflowState|cctl_WorkflowState_TypeCode_State / cctl_WorkflowState_Name_State / cctl_WorkflowState_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_workflow|Subtype|ID|claimcenter.dbo.cctl_Workflow|cctl_Workflow_TypeCode_Subtype / cctl_Workflow_Name_Subtype / cctl_Workflow_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_workflow|TriggerInvoked|ID|claimcenter.dbo.cctl_WorkflowTriggerKey|cctl_WorkflowTriggerKey_TypeCode_TriggerInvoked / cctl_WorkflowTriggerKey_Name_TriggerInvoked / cctl_WorkflowTriggerKey_Description_TriggerInvoked|TypeCode / Name / Description
claimcenter.dbo.cc_workflowlog|Subtype|ID|claimcenter.dbo.cctl_WorkflowLogEntry|cctl_WorkflowLogEntry_TypeCode_Subtype / cctl_WorkflowLogEntry_Name_Subtype / cctl_WorkflowLogEntry_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_workflowlog|Action|ID|claimcenter.dbo.cctl_WorkflowActionType|cctl_WorkflowActionType_TypeCode_Action / cctl_WorkflowActionType_Name_Action / cctl_WorkflowActionType_Description_Action|TypeCode / Name / Description
claimcenter.dbo.cc_workflowstepstats|WorkflowType|ID|claimcenter.dbo.cctl_Workflow|cctl_Workflow_TypeCode_WorkflowType / cctl_Workflow_Name_WorkflowType / cctl_Workflow_Description_WorkflowType|TypeCode / Name / Description
claimcenter.dbo.cc_workflowworkitem|Status|ID|claimcenter.dbo.cctl_WorkItemStatusType|cctl_WorkItemStatusType_TypeCode_Status / cctl_WorkItemStatusType_Name_Status / cctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
claimcenter.dbo.cc_workflowworkitem|Subtype|ID|claimcenter.dbo.cctl_WorkflowWorkItem|cctl_WorkflowWorkItem_TypeCode_Subtype / cctl_WorkflowWorkItem_Name_Subtype / cctl_WorkflowWorkItem_Description_Subtype|TypeCode / Name / Description
claimcenter.dbo.cc_workitemset|State|ID|claimcenter.dbo.cctl_WorkItemSetState|cctl_WorkItemSetState_TypeCode_State / cctl_WorkItemSetState_Name_State / cctl_WorkItemSetState_Description_State|TypeCode / Name / Description
claimcenter.dbo.cc_workitemset|WorkItemSetType|ID|claimcenter.dbo.cctl_BatchProcessType|cctl_BatchProcessType_TypeCode_WorkItemSetType / cctl_BatchProcessType_Name_WorkItemSetType / cctl_BatchProcessType_Description_WorkItemSetType|TypeCode / Name / Description
claimcenter.dbo.cc_workloadclassification|ClaimLOBCode|ID|claimcenter.dbo.cctl_LOBCode|cctl_LOBCode_TypeCode_ClaimLOBCode / cctl_LOBCode_Name_ClaimLOBCode / cctl_LOBCode_Description_ClaimLOBCode|TypeCode / Name / Description
claimcenter.dbo.cc_workloadclassification|ClaimLossType|ID|claimcenter.dbo.cctl_LossType|cctl_LossType_TypeCode_ClaimLossType / cctl_LossType_Name_ClaimLossType / cctl_LossType_Description_ClaimLossType|TypeCode / Name / Description
claimcenter.dbo.cc_workloadclassification|ClaimPolicyType|ID|claimcenter.dbo.cctl_PolicyType|cctl_PolicyType_TypeCode_ClaimPolicyType / cctl_PolicyType_Name_ClaimPolicyType / cctl_PolicyType_Description_ClaimPolicyType|TypeCode / Name / Description
