DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table
policycenter.dbo.pc_uwissuetype|DefaultDurationType|ID|policycenter.dbo.pctl_UWApprovalDurationType|pctl_UWApprovalDurationType_TypeCode / pctl_UWApprovalDurationType_Name / pctl_UWApprovalDurationType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uwissuetype|DefaultValueAssignmentType|ID|policycenter.dbo.pctl_UWValueAssignmentType|pctl_UWValueAssignmentType_TypeCode / pctl_UWValueAssignmentType_Name / pctl_UWValueAssignmentType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uwissuetype|DefaultValueOffsetCurrency|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode / pctl_Currency_Name / pctl_Currency_Description|TypeCode / Name / Description
policycenter.dbo.pc_uwissuetype|ValueFormatterType|ID|policycenter.dbo.pctl_ValueFormatterType|pctl_ValueFormatterType_TypeCode / pctl_ValueFormatterType_Name / pctl_ValueFormatterType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uwisstype_desc|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode / pctl_LanguageType_Name / pctl_LanguageType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uwisstype_name|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode / pctl_LanguageType_Name / pctl_LanguageType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uw_issue_ldesc|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uw_issue_ldesc|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode / pctl_LanguageType_Name / pctl_LanguageType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uw_issue_sdesc|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uw_issue_sdesc|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode / pctl_LanguageType_Name / pctl_LanguageType_Description|TypeCode / Name / Description
policycenter.dbo.pc_uwreferralreason|Status|ID|policycenter.dbo.pctl_UWReferralReasonStatus|pctl_UWReferralReasonStatus_TypeCode / pctl_UWReferralReasonStatus_Name / pctl_UWReferralReasonStatus_Description|TypeCode / Name / Description
policycenter.dbo.pc_uw_ref_ldesc|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description
policycenter.dbo.pc_uw_ref_sdesc|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description
policycenter.dbo.pcx_vavehicledriver_ext|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pcx_vavehicledriver_ext|Subtype|ID|policycenter.dbo.pctl_VAVehicleDriver_Ext|pctl_VAVehicleDriver_Ext_TypeCode_Subtype / pctl_VAVehicleDriver_Ext_Name_Subtype / pctl_VAVehicleDriver_Ext_Description_Subtype|TypeCode / Name / Description
policycenter.dbo.pcx_vavehicledriver_ext|VehicleOperator|ID|policycenter.dbo.pctl_VehicleOperator_Ext|pctl_VehicleOperator_Ext_TypeCode_VehicleOperator / pctl_VehicleOperator_Ext_Name_VehicleOperator / pctl_VehicleOperator_Ext_Description_VehicleOperator|TypeCode / Name / Description
policycenter.dbo.pc_vehicleclasscode|Experience|ID|policycenter.dbo.pctl_CombinedDriverExp|pctl_CombinedDriverExp_TypeCode / pctl_CombinedDriverExp_Name / pctl_CombinedDriverExp_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicleclasscode|Fleet|ID|policycenter.dbo.pctl_FleetType|pctl_FleetType_TypeCode / pctl_FleetType_Name / pctl_FleetType_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicleclasscode|PrimaryUse|ID|policycenter.dbo.pctl_VehiclePrimaryUse|pctl_VehiclePrimaryUse_TypeCode / pctl_VehiclePrimaryUse_Name / pctl_VehiclePrimaryUse_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicleclasscode|Radius|ID|policycenter.dbo.pctl_RadiusCode|pctl_RadiusCode_TypeCode / pctl_RadiusCode_Name / pctl_RadiusCode_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicleclasscode|SizeClass|ID|policycenter.dbo.pctl_VehicleSizeClass|pctl_VehicleSizeClass_TypeCode / pctl_VehicleSizeClass_Name / pctl_VehicleSizeClass_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicleclasscode|Type|ID|policycenter.dbo.pctl_VehicleType|pctl_VehicleType_TypeCode / pctl_VehicleType_Name / pctl_VehicleType_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicledriver|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicledriver|Subtype|ID|policycenter.dbo.pctl_VehicleDriver|pctl_VehicleDriver_TypeCode / pctl_VehicleDriver_Name / pctl_VehicleDriver_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicledriver|VAVehicleOperator_Ext|ID|policycenter.dbo.pctl_VehicleOperator_Ext|pctl_VehicleOperator_Ext_TypeCode / pctl_VehicleOperator_Ext_Name / pctl_VehicleOperator_Ext_Description|TypeCode / Name / Description
policycenter.dbo.pcx_vehiclehistoryscore_ext|Subtype|ID|policycenter.dbo.pctl_VehicleHistoryScore_Ext|pctl_VehicleHistoryScore_Ext_TypeCode_Subtype / pctl_VehicleHistoryScore_Ext_Name_Subtype / pctl_VehicleHistoryScore_Ext_Description_Subtype|TypeCode / Name / Description
policycenter.dbo.pc_vehicleindustrycode|Industry|ID|policycenter.dbo.pctl_VehicleIndustry|pctl_VehicleIndustry_TypeCode / pctl_VehicleIndustry_Name / pctl_VehicleIndustry_Description|TypeCode / Name / Description
policycenter.dbo.pc_vehicleindustrycode|IndustryUse|ID|policycenter.dbo.pctl_VehicleIndustryUse|pctl_VehicleIndustryUse_TypeCode / pctl_VehicleIndustryUse_Name / pctl_VehicleIndustryUse_Description|TypeCode / Name / Description
policycenter.dbo.pc_wcaircraftseat|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_wcaircraftseat|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description
policycenter.dbo.pc_wccededpremiumhistory|Reason|ID|policycenter.dbo.pctl_RIRecalcReason|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason|TypeCode / Name / Description
policycenter.dbo.pc_wccededpremiumtransaction|BasisGNP_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccededpremiumtransaction|CededPremium_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccededpremiumtransaction|CededPremiumMarkup_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccededpremiumtransaction|CededRiskAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccededpremiumtransaction|Commission_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur|TypeCode / Name / Description
policycenter.dbo.pc_wcclcode_class|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description
policycenter.dbo.pc_wcclcode_desc|Language|ID|policycenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description
policycenter.dbo.pc_wccost|ActualAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|ActualAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|ActualTermAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|ActualTermAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmountBilling_cur / pctl_Currency_Name_ActualTermAmountBilling_cur / pctl_Currency_Description_ActualTermAmountBilling_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_wccost|ChargePattern|ID|policycenter.dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern|TypeCode / Name / Description
policycenter.dbo.pc_wccost|OverrideAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|OverrideAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|OverrideSource|ID|policycenter.dbo.pctl_OverrideSourceType|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource|TypeCode / Name / Description
policycenter.dbo.pc_wccost|OverrideTermAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|OverrideTermAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|ProrationMethod|ID|policycenter.dbo.pctl_ProrationMethod|pctl_ProrationMethod_TypeCode_ProrationMethod / pctl_ProrationMethod_Name_ProrationMethod / pctl_ProrationMethod_Description_ProrationMethod|TypeCode / Name / Description
policycenter.dbo.pc_wccost|RateAmountType|ID|policycenter.dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode_RateAmountType / pctl_RateAmountType_Name_RateAmountType / pctl_RateAmountType_Description_RateAmountType|TypeCode / Name / Description
policycenter.dbo.pc_wccost|RoundingMode|ID|policycenter.dbo.pctl_RoundingModeType|pctl_RoundingModeType_TypeCode_RoundingMode / pctl_RoundingModeType_Name_RoundingMode / pctl_RoundingModeType_Description_RoundingMode|TypeCode / Name / Description
policycenter.dbo.pc_wccost|StandardAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardAmount_cur / pctl_Currency_Name_StandardAmount_cur / pctl_Currency_Description_StandardAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|StandardAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardAmountBilling_cur / pctl_Currency_Name_StandardAmountBilling_cur / pctl_Currency_Description_StandardAmountBilling_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|StandardTermAmount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardTermAmount_cur / pctl_Currency_Name_StandardTermAmount_cur / pctl_Currency_Description_StandardTermAmount_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|StandardTermAmountBilling_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardTermAmountBilling_cur / pctl_Currency_Name_StandardTermAmountBilling_cur / pctl_Currency_Description_StandardTermAmountBilling_cur|TypeCode / Name / Description
policycenter.dbo.pc_wccost|Subtype|ID|policycenter.dbo.pctl_WCCost|pctl_WCCost_TypeCode_Subtype / pctl_WCCost_Name_Subtype / pctl_WCCost_Description_Subtype|TypeCode / Name / Description
policycenter.dbo.pc_wccost|WCJurisdictionCostType|ID|policycenter.dbo.pctl_WCJurisdictionCostType|pctl_WCJurisdictionCostType_TypeCode_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Name_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Description_WCJurisdictionCostType|TypeCode / Name / Description
policycenter.dbo.pc_wccoveredemployee|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_wccoveredemployee|SpecialCov|ID|policycenter.dbo.pctl_SpecialCov|pctl_SpecialCov_TypeCode_SpecialCov / pctl_SpecialCov_Name_SpecialCov / pctl_SpecialCov_Description_SpecialCov|TypeCode / Name / Description
policycenter.dbo.pc_wccoveredemployee|Subtype|ID|policycenter.dbo.pctl_WCCoveredEmployeeBase|pctl_WCCoveredEmployeeBase_TypeCode_Subtype / pctl_WCCoveredEmployeeBase_Name_Subtype / pctl_WCCoveredEmployeeBase_Description_Subtype|TypeCode / Name / Description
policycenter.dbo.pcx_wcdiscounts_ext|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description
policycenter.dbo.pcx_wcdiscounts_ext|Subtype|ID|policycenter.dbo.pctl_WCDiscounts_Ext|pctl_WCDiscounts_Ext_TypeCode / pctl_WCDiscounts_Ext_Name / pctl_WCDiscounts_Ext_Description|TypeCode / Name / Description
policycenter.dbo.pc_wcexcludedworkplace|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_wcexcludedworkplace|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description
policycenter.dbo.pc_wcjurisdiction|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_wcjurisdiction|PreferredCoverageCurrency|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency|TypeCode / Name / Description
policycenter.dbo.pc_wcjurisdiction|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description
policycenter.dbo.pc_wclaborcontactdetail|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_wclaborcontactdetail|Inclusion|ID|policycenter.dbo.pctl_Inclusion|pctl_Inclusion_TypeCode_Inclusion / pctl_Inclusion_Name_Inclusion / pctl_Inclusion_Description_Inclusion|TypeCode / Name / Description
policycenter.dbo.pc_wclaborcontactdetail|Subtype|ID|policycenter.dbo.pctl_WCLaborContactDetail|pctl_WCLaborContactDetail_TypeCode_Subtype / pctl_WCLaborContactDetail_Name_Subtype / pctl_WCLaborContactDetail_Description_Subtype|TypeCode / Name / Description
policycenter.dbo.pc_wcmodifier|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_wcmodifier|State|ID|policycenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description
policycenter.dbo.pc_wcmodifier|Subtype|ID|policycenter.dbo.pctl_WCModifier|pctl_WCModifier_TypeCode_Subtype / pctl_WCModifier_Name_Subtype / pctl_WCModifier_Description_Subtype|TypeCode / Name / Description
policycenter.dbo.pc_participatingplan|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pc_participatingplan|PlanID|ID|policycenter.dbo.pctl_WCParticipatingPlanID|pctl_WCParticipatingPlanID_TypeCode_PlanID / pctl_WCParticipatingPlanID_Name_PlanID / pctl_WCParticipatingPlanID_Description_PlanID|TypeCode / Name / Description
policycenter.dbo.pc_wcratefactor|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
policycenter.dbo.pcx_sample_WCRatingStep|aggCostType|ID|policycenter.dbo.pctl_WCJurisdictionCostType|pctl_WCJurisdictionCostType_TypeCode_aggCostType / pctl_WCJurisdictionCostType_Name_aggCostType / pctl_WCJurisdictionCostType_Description_aggCostType|TypeCode / Name / Description
policycenter.dbo.pcx_sample_WCRatingStep|amountType|ID|policycenter.dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode_amountType / pctl_RateAmountType_Name_amountType / pctl_RateAmountType_Description_amountType|TypeCode / Name / Description
policycenter.dbo.pcx_sample_WCRatingStep|rateConversionType|ID|policycenter.dbo.pctl_RateConversionType|pctl_RateConversionType_TypeCode_rateConversionType / pctl_RateConversionType_Name_rateConversionType / pctl_RateConversionType_Description_rateConversionType|TypeCode / Name / Description
policycenter.dbo.pcx_sample_WCRatingStep|stepAction|ID|policycenter.dbo.pctl_WCRateStepAction|pctl_WCRateStepAction_TypeCode_stepAction / pctl_WCRateStepAction_Name_stepAction / pctl_WCRateStepAction_Description_stepAction|TypeCode / Name / Description
policycenter.dbo.pcx_sample_WCRatingStep|subtotal|ID|policycenter.dbo.pctl_RateSubtotalType|pctl_RateSubtotalType_TypeCode_subtotal / pctl_RateSubtotalType_Name_subtotal / pctl_RateSubtotalType_Description_subtotal|TypeCode / Name / Description
policycenter.dbo.pc_letterofcredit|Amount_cur|ID|policycenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Amount_cur / pctl_Currency_Name_Amount_cur / pctl_Currency_Description_Amount_cur|TypeCode / Name / Description
policycenter.dbo.pc_letterofcredit|ChangeType|ID|policycenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description
