DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table||Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Harmonized Column Names|Attributes from Lookup Table
BillingCenter.dbo.bc_statementdueworkitem|Subtype|ID|BillingCenter.dbo.bctl_StatementDueWorkItem|bctl_StatementDueWorkItem_TypeCode_Subtype / bctl_StatementDueWorkItem_Name_Subtype / bctl_StatementDueWorkItem_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_statementdueworkitem|Subtype|ID|BillingCenter.dbo.bctl_StatementDueWorkItem|bctl_StatementDueWorkItem_TypeCode_Subtype / bctl_StatementDueWorkItem_Name_Subtype / bctl_StatementDueWorkItem_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_subrogation|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_subrogation|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_subrogation|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_subrogation|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_suspensepayment|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_suspensepayment|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_suspensepayment|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_suspensepayment|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_suspensepayment|PaymentMethod|ID|BillingCenter.dbo.bctl_PaymentMethod|bctl_PaymentMethod_TypeCode_PaymentMethod / bctl_PaymentMethod_Name_PaymentMethod / bctl_PaymentMethod_Description_PaymentMethod|TypeCode / Name / Description||BillingCenter.dbo.bc_suspensepayment|PaymentMethod|ID|BillingCenter.dbo.bctl_PaymentMethod|bctl_PaymentMethod_TypeCode_PaymentMethod / bctl_PaymentMethod_Name_PaymentMethod / bctl_PaymentMethod_Description_PaymentMethod|TypeCode / Name / Description
BillingCenter.dbo.bc_suspensepayment|PaymentReason|ID|BillingCenter.dbo.bctl_PaymentReason_Ext|bctl_PaymentReason_Ext_TypeCode_PaymentReason / bctl_PaymentReason_Ext_Name_PaymentReason / bctl_PaymentReason_Ext_Description_PaymentReason|TypeCode / Name / Description||BillingCenter.dbo.bc_suspensepayment|PaymentReason|ID|BillingCenter.dbo.bctl_PaymentReason_Ext|bctl_PaymentReason_Ext_TypeCode_PaymentReason / bctl_PaymentReason_Ext_Name_PaymentReason / bctl_PaymentReason_Ext_Description_PaymentReason|TypeCode / Name / Description
BillingCenter.dbo.bc_suspensepayment|Status|ID|BillingCenter.dbo.bctl_SuspensePaymentStatus|bctl_SuspensePaymentStatus_TypeCode_Status / bctl_SuspensePaymentStatus_Name_Status / bctl_SuspensePaymentStatus_Description_Status|TypeCode / Name / Description||BillingCenter.dbo.bc_suspensepayment|Status|ID|BillingCenter.dbo.bctl_SuspensePaymentStatus|bctl_SuspensePaymentStatus_TypeCode_Status / bctl_SuspensePaymentStatus_Name_Status / bctl_SuspensePaymentStatus_Description_Status|TypeCode / Name / Description
BillingCenter.dbo.bc_suspensepaymentworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description||BillingCenter.dbo.bc_suspensepaymentworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
BillingCenter.dbo.bc_suspensepaymentworkitem|Subtype|ID|BillingCenter.dbo.bctl_SuspensePaymentWorkItem|bctl_SuspensePaymentWorkItem_TypeCode_Subtype / bctl_SuspensePaymentWorkItem_Name_Subtype / bctl_SuspensePaymentWorkItem_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_suspensepaymentworkitem|Subtype|ID|BillingCenter.dbo.bctl_SuspensePaymentWorkItem|bctl_SuspensePaymentWorkItem_TypeCode_Subtype / bctl_SuspensePaymentWorkItem_Name_Subtype / bctl_SuspensePaymentWorkItem_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_susppymtcontext|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_susppymtcontext|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_susppymtcontext|Subtype|ID|BillingCenter.dbo.bctl_SuspPymtContext|bctl_SuspPymtContext_TypeCode_Subtype / bctl_SuspPymtContext_Name_Subtype / bctl_SuspPymtContext_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_susppymtcontext|Subtype|ID|BillingCenter.dbo.bctl_SuspPymtContext|bctl_SuspPymtContext_TypeCode_Subtype / bctl_SuspPymtContext_Name_Subtype / bctl_SuspPymtContext_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_tableupdatestatsstatement|UpdateStatsType|ID|BillingCenter.dbo.bctl_TableUpdateStatsType|bctl_TableUpdateStatsType_TypeCode_UpdateStatsType / bctl_TableUpdateStatsType_Name_UpdateStatsType / bctl_TableUpdateStatsType_Description_UpdateStatsType|TypeCode / Name / Description||BillingCenter.dbo.bc_tableupdatestatsstatement|UpdateStatsType|ID|BillingCenter.dbo.bctl_TableUpdateStatsType|bctl_TableUpdateStatsType_TypeCode_UpdateStatsType / bctl_TableUpdateStatsType_Name_UpdateStatsType / bctl_TableUpdateStatsType_Description_UpdateStatsType|TypeCode / Name / Description
BillingCenter.dbo.bc_taccount|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_taccount|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_taccount|Subtype|ID|BillingCenter.dbo.bctl_TAccount|bctl_TAccount_TypeCode_Subtype / bctl_TAccount_Name_Subtype / bctl_TAccount_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_taccount|Subtype|ID|BillingCenter.dbo.bctl_TAccount|bctl_TAccount_TypeCode_Subtype / bctl_TAccount_Name_Subtype / bctl_TAccount_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_TAccountContainer|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_TAccountContainer|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_TAccountContainer|Subtype|ID|BillingCenter.dbo.bctl_TAccountContainer|bctl_TAccountContainer_TypeCode_Subtype / bctl_TAccountContainer_Name_Subtype / bctl_TAccountContainer_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_TAccountContainer|Subtype|ID|BillingCenter.dbo.bctl_TAccountContainer|bctl_TAccountContainer_TypeCode_Subtype / bctl_TAccountContainer_Name_Subtype / bctl_TAccountContainer_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_TAccountPattern|Subtype|ID|BillingCenter.dbo.bctl_TAccountPattern|bctl_TAccountPattern_TypeCode_Subtype / bctl_TAccountPattern_Name_Subtype / bctl_TAccountPattern_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_TAccountPattern|Subtype|ID|BillingCenter.dbo.bctl_TAccountPattern|bctl_TAccountPattern_TypeCode_Subtype / bctl_TAccountPattern_Name_Subtype / bctl_TAccountPattern_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_TAccountPattern|Suffix|ID|BillingCenter.dbo.bctl_TAccountPatternSuffix|bctl_TAccountPatternSuffix_TypeCode_Suffix / bctl_TAccountPatternSuffix_Name_Suffix / bctl_TAccountPatternSuffix_Description_Suffix|TypeCode / Name / Description||BillingCenter.dbo.bc_TAccountPattern|Suffix|ID|BillingCenter.dbo.bctl_TAccountPatternSuffix|bctl_TAccountPatternSuffix_TypeCode_Suffix / bctl_TAccountPatternSuffix_Name_Suffix / bctl_TAccountPatternSuffix_Description_Suffix|TypeCode / Name / Description
BillingCenter.dbo.bc_TAccountPattern|TAccountType|ID|BillingCenter.dbo.bctl_TAccountType|bctl_TAccountType_TypeCode_TAccountType / bctl_TAccountType_Name_TAccountType / bctl_TAccountType_Description_TAccountType|TypeCode / Name / Description||BillingCenter.dbo.bc_TAccountPattern|TAccountType|ID|BillingCenter.dbo.bctl_TAccountType|bctl_TAccountType_TypeCode_TAccountType / bctl_TAccountType_Name_TAccountType / bctl_TAccountType_Description_TAccountType|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|Amount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Amount_cur / bctl_Currency_Name_Amount_cur / bctl_Currency_Description_Amount_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|Basis_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Basis_cur / bctl_Currency_Name_Basis_cur / bctl_Currency_Description_Basis_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|Basis_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Basis_cur / bctl_Currency_Name_Basis_cur / bctl_Currency_Description_Basis_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|CommissionAmount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_CommissionAmount_cur / bctl_Currency_Name_CommissionAmount_cur / bctl_Currency_Description_CommissionAmount_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|CommissionAmount_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_CommissionAmount_cur / bctl_Currency_Name_CommissionAmount_cur / bctl_Currency_Description_CommissionAmount_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|CommissionAmountChanged_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_CommissionAmountChanged_cur / bctl_Currency_Name_CommissionAmountChanged_cur / bctl_Currency_Description_CommissionAmountChanged_cur|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|CommissionAmountChanged_cur|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_CommissionAmountChanged_cur / bctl_Currency_Name_CommissionAmountChanged_cur / bctl_Currency_Description_CommissionAmountChanged_cur|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|Reason|ID|BillingCenter.dbo.bctl_TransferReason|bctl_TransferReason_TypeCode_Reason / bctl_TransferReason_Name_Reason / bctl_TransferReason_Description_Reason|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|Reason|ID|BillingCenter.dbo.bctl_TransferReason|bctl_TransferReason_TypeCode_Reason / bctl_TransferReason_Name_Reason / bctl_TransferReason_Description_Reason|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|ReversalReason|ID|BillingCenter.dbo.bctl_ReversalReason|bctl_ReversalReason_TypeCode_ReversalReason / bctl_ReversalReason_Name_ReversalReason / bctl_ReversalReason_Description_ReversalReason|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|ReversalReason|ID|BillingCenter.dbo.bctl_ReversalReason|bctl_ReversalReason_TypeCode_ReversalReason / bctl_ReversalReason_Name_ReversalReason / bctl_ReversalReason_Description_ReversalReason|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|Subtype|ID|BillingCenter.dbo.bctl_Transaction|bctl_Transaction_TypeCode_Subtype / bctl_Transaction_Name_Subtype / bctl_Transaction_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|Subtype|ID|BillingCenter.dbo.bctl_Transaction|bctl_Transaction_TypeCode_Subtype / bctl_Transaction_Name_Subtype / bctl_Transaction_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_transaction|WriteoffChannel|ID|BillingCenter.dbo.bctl_WriteoffChannel|bctl_WriteoffChannel_TypeCode_WriteoffChannel / bctl_WriteoffChannel_Name_WriteoffChannel / bctl_WriteoffChannel_Description_WriteoffChannel|TypeCode / Name / Description||BillingCenter.dbo.bc_transaction|WriteoffChannel|ID|BillingCenter.dbo.bctl_WriteoffChannel|bctl_WriteoffChannel_TypeCode_WriteoffChannel / bctl_WriteoffChannel_Name_WriteoffChannel / bctl_WriteoffChannel_Description_WriteoffChannel|TypeCode / Name / Description
BillingCenter.dbo.bc_transfertxcontext|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_transfertxcontext|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_troubleticket|AssignmentStatus|ID|BillingCenter.dbo.bctl_AssignmentStatus|bctl_AssignmentStatus_TypeCode_AssignmentStatus / bctl_AssignmentStatus_Name_AssignmentStatus / bctl_AssignmentStatus_Description_AssignmentStatus|TypeCode / Name / Description||BillingCenter.dbo.bc_troubleticket|AssignmentStatus|ID|BillingCenter.dbo.bctl_AssignmentStatus|bctl_AssignmentStatus_TypeCode_AssignmentStatus / bctl_AssignmentStatus_Name_AssignmentStatus / bctl_AssignmentStatus_Description_AssignmentStatus|TypeCode / Name / Description
BillingCenter.dbo.bc_troubleticket|Priority|ID|BillingCenter.dbo.bctl_Priority|bctl_Priority_TypeCode_Priority / bctl_Priority_Name_Priority / bctl_Priority_Description_Priority|TypeCode / Name / Description||BillingCenter.dbo.bc_troubleticket|Priority|ID|BillingCenter.dbo.bctl_Priority|bctl_Priority_TypeCode_Priority / bctl_Priority_Name_Priority / bctl_Priority_Description_Priority|TypeCode / Name / Description
BillingCenter.dbo.bc_troubleticket|TicketType|ID|BillingCenter.dbo.bctl_TroubleTicketType|bctl_TroubleTicketType_TypeCode_TicketType / bctl_TroubleTicketType_Name_TicketType / bctl_TroubleTicketType_Description_TicketType|TypeCode / Name / Description||BillingCenter.dbo.bc_troubleticket|TicketType|ID|BillingCenter.dbo.bctl_TroubleTicketType|bctl_TroubleTicketType_TypeCode_TicketType / bctl_TroubleTicketType_Name_TicketType / bctl_TroubleTicketType_Description_TicketType|TypeCode / Name / Description
BillingCenter.dbo.bc_ttescalationworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description||BillingCenter.dbo.bc_ttescalationworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
BillingCenter.dbo.bc_ttescalationworkitem|Subtype|ID|BillingCenter.dbo.bctl_troubleticketworkitemtype|bctl_troubleticketworkitemtype_TypeCode_Subtype / bctl_troubleticketworkitemtype_Name_Subtype / bctl_troubleticketworkitemtype_Description_Subtype|TypeCode / Name / Description||BillingCenter.dbo.bc_ttescalationworkitem|Subtype|ID|BillingCenter.dbo.bctl_troubleticketworkitemtype|bctl_troubleticketworkitemtype_TypeCode_Subtype / bctl_troubleticketworkitemtype_Name_Subtype / bctl_troubleticketworkitemtype_Description_Subtype|TypeCode / Name / Description
BillingCenter.dbo.bc_unappliedfund|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description||BillingCenter.dbo.bc_unappliedfund|Currency|ID|BillingCenter.dbo.bctl_Currency|bctl_Currency_TypeCode_Currency / bctl_Currency_Name_Currency / bctl_Currency_Description_Currency|TypeCode / Name / Description
BillingCenter.dbo.bc_upgradebipmntplanworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description||BillingCenter.dbo.bc_upgradebipmntplanworkitem|Status|ID|BillingCenter.dbo.bctl_WorkItemStatusType|bctl_WorkItemStatusType_TypeCode_Status / bctl_WorkItemStatusType_Name_Status / bctl_WorkItemStatusType_Description_Status|TypeCode / Name / Description
BillingCenter.dbo.bc_upgradedbstorageset|UpgradeDBStorageSetType|ID|BillingCenter.dbo.bctl_UpgradeDBStorageSetType|bctl_UpgradeDBStorageSetType_TypeCode_UpgradeDBStorageSetType / bctl_UpgradeDBStorageSetType_Name_UpgradeDBStorageSetType / bctl_UpgradeDBStorageSetType_Description_UpgradeDBStorageSetType|TypeCode / Name / Description||BillingCenter.dbo.bc_upgradedbstorageset|UpgradeDBStorageSetType|ID|BillingCenter.dbo.bctl_UpgradeDBStorageSetType|bctl_UpgradeDBStorageSetType_TypeCode_UpgradeDBStorageSetType / bctl_UpgradeDBStorageSetType_Name_UpgradeDBStorageSetType / bctl_UpgradeDBStorageSetType_Description_UpgradeDBStorageSetType|TypeCode / Name / Description
BillingCenter.dbo.bc_user|DefaultCountry|ID|BillingCenter.dbo.bctl_Country|bctl_Country_TypeCode_DefaultCountry / bctl_Country_Name_DefaultCountry / bctl_Country_Description_DefaultCountry|TypeCode / Name / Description||BillingCenter.dbo.bc_user|DefaultCountry|ID|BillingCenter.dbo.bctl_Country|bctl_Country_TypeCode_DefaultCountry / bctl_Country_Name_DefaultCountry / bctl_Country_Description_DefaultCountry|TypeCode / Name / Description
BillingCenter.dbo.bc_user|DefaultPhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_DefaultPhoneCountry / bctl_PhoneCountryCode_Name_DefaultPhoneCountry / bctl_PhoneCountryCode_Description_DefaultPhoneCountry|TypeCode / Name / Description||BillingCenter.dbo.bc_user|DefaultPhoneCountry|ID|BillingCenter.dbo.bctl_PhoneCountryCode|bctl_PhoneCountryCode_TypeCode_DefaultPhoneCountry / bctl_PhoneCountryCode_Name_DefaultPhoneCountry / bctl_PhoneCountryCode_Description_DefaultPhoneCountry|TypeCode / Name / Description
