DB/TABLE|Send to Lake|PII (Y/N)|CDC Column|LookUp Ref|HardDeleteFlag|PartitionBy|NumPartitions|Rows|Notes
[PolicyCenterL4-1].dbo.pcx_cp7jurisdictioncov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisdictionexcl|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisschedconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisschedconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisschedcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisschedcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7jurisschedexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7leaseholdintdiscfctr|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitalcoholicbeverage|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitbusnincomeoptiona|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitcontributinglocat|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitmanufacturingloca|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitpersonalproperty|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitprsnlprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitradioactiveconta1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitradioactivecontam|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitrange|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7limitsforpreciousmetal|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7lineschedconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7lineschedconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7lineschedcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7lineschedcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7lineschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7lineschedexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locationcond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locationexcl|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locofheatingplantindic|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locschedconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locschedconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locschedcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locschedcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7locschedexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7lossassessmentlimitcon|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7marginclause|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7maxperiod|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7minesubsidencecoverage|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7minesubsidencelimitpol|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7minesubsidencelimitstr|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7minesubsidencestructty|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7monthlylimitofindemnit|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7mortgageorderprece_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7multipremiumanddispers|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7multiresidentialpropsp|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7natureofdependentprope|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7numofstoriesinbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7occupancycategory|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7occupancyclasscond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7occupancyclassexcl|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7occupancydesc_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7occupancygroup|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ocpclsschedconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ocpclsschedconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ocpclsschedcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ocpclsschedcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ocpclsschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ocpclsschedexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7offpremoption|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7offprempercentinstoexp|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7operationalunitindicat|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ordinanceorlawcovb|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ordinanceorlawcovbandc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ordinanceorlawcovc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ordinarypayrollnumbero|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7outsidesignconstrctnty|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7outsidesignplacement|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7payroll_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_CP7PayrollLimitation_SAI|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_CP7PayrollLimitSpecl_SAI|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7payrolspcl_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7pctoftotalexteriorwall|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7peakseasonblkt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7personalpropertycauseo|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7pertotrec_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7policytypeselection|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7premisesratep|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prometrixbgicons_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prometrixbgiicons_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prometrixdata_sai|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prometrixeladate_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prometrixelc_sai|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prometrixoccupants_sai|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prometrixorderiso_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7propertylinecond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7propertylinemod|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7propertylinerf|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7protectionclass|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7protectivesafeguardsym|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prsprpschconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prsprpschconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prsprpschcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prsprpschcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prsprpschexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7prsprpschexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7radioactivecontaminat1|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7radioactivecontaminat2|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7radioactivecontaminati|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7radioandtelevision|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ratingtype|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7ratingtypebasicgroupii|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7refrigerationmaintenan|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7risktype|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsbischconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsbischconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsbischcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsbischcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsbischexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsbischexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsschconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsschconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsschcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsschcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsschexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spcclsschexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialclassbasicgroup|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialclasscode|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialclasscond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialclassdescconver|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialclassdescriptio|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialclasseqdesc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialratingterr|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specialratingterrin|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specificbasicgroupira1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7specificbasicgroupirat|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7spoilagecoverage|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7sprinklersystembldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7sprinklersystemoccupcl|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7statrecord|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_cp7terrorismconditionalex|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7terrorismconditionalra|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7terrorismcoverageforce|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7terrorismposttriaexclu|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7terrorismterritoryin|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7terrorismtriatype|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7theftdeductiblespecial|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7timelimitation|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7typeofblanketrating|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7typeofdependentprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7typeofdependentproplim|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7typeofrisk|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7typeofunmannedaircraft|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7typeradiotvantenna|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7unmannedaircraftclassd|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7unmannedaircraftmethod|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7unmannedaircraftowners|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7unmannedaircraftprimar|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7unmannedaircraftrating|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7utility|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7utilitydirectdamage|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7utilityservicestimeel1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7utilityservicestimeele|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7utilitytimeelement|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7utilitytype|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7vacantbuilding|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7valuationtypebldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7valuationtypeprsnlprop|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7valuationtypespecialcl|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7watercraftexclbuyback1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7watercraftexclbuyback2|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7watercraftexclbuybackc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_CP7windhaildedbasisbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_CP7windhaildedbldg|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7windstormorhaildeduct1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7yardpropertyindicator|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7yesno|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cp7zipcodestate|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cppesereqres_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cppoccupancycategory_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cppstatemandate_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cpptriadetails_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_cucovtermpremium_ext|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_culineschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_facreinsurance_sai|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_famotorcarrierend|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_fareconciliationcount_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_formpatternsystablevalue|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_formpatterntypekey|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frm_coastalinelig_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frmformdocumentlookup_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_frwaveeffectivedate_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7act|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7agglimits|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7agglmtli_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7agglmtownerscontr_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7agglmtsforpco_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7aggregatelimitliquor|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7aggregatelimitownersco|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7aggregatelimitpollutio|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7aggregatelimitrailroad|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7aggregatelimits_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7aggregatelimitust|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7aggrelimits_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7baseelprrrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7businessinfolmts_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7ceoclasscodeforcde_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7ceoclassdescbyc_ext|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7ceoforaddlstates_sai|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7ceoforstatescov_sai|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7ceoinsdbusdescpn_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classcodeforclassdesc9|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classcodeforclassdescr|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classdescbycc_cs|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classdescbyccepl|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classdescbyccmeo|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classdescriptionbycla9|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classdescriptionbyclas|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7classificationtypert|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7compattackded_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7coverageform|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7coverageformclaimsmade|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7coverageformoccurrence|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7credibilityfactorrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7csclasscodeforcd|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7cyberliabilityded_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7cybersecurelimits_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7damagetopremisesrente9|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7damagetopremisesrented|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7damagetopremrented_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7damtoprempops_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7datacompplus_sai1|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7datarecreationlmts_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dcptierratetable|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dedfactorliquorrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dedfactorpremopsbirt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dedfactorpremopscslrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dedfactorpremopspdrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dedfactorprodsbirt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dedfactorprodscslrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7dedfactorprodspdrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7deductible1_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7deductible2_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7deductibleliquor|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7detrendfactor5crt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7detrendfactorrt|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7eachemplimits_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7eachoccurrencelimitgov|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7edlclasscodeforclassde|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7edlclassdescriptionbyc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7eplclasscodeforcd|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7exclusion|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expectedlossratiort|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7exposurecond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7exposuremod|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7exposurerf|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7exposureschedconditem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7exposureschedcovitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7exposureschedexclitem|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedconditemcond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedconditemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedconditemexcl|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedcovitemcond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedcovitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedcovitemexcl|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedexclitemcond|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedexclitemcov|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7expschedexclitemexcl|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7facreinsursubline_sai|Y||UpdateTime|Y||ID|||
[PolicyCenterL4-1].dbo.pcx_gl7finalpremopsincrdlimit|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7finalprodscompldopsinc|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7generalagglmt_sai|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7generalaggregatelimit|Y||UpdateTime|Y| |ID|||
[PolicyCenterL4-1].dbo.pcx_gl7generalaggregatelimitg|Y||UpdateTime|Y| |ID|||
