DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table|Different?|Harmonized Column Names (3)
[PolicyCenterL4-1].dbo.pc_wccededpremiumtransaction|CededPremium_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur
[PolicyCenterL4-1].dbo.pc_wccededpremiumtransaction|CededPremiumMarkup_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur
[PolicyCenterL4-1].dbo.pc_wccededpremiumtransaction|CededRiskAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur
[PolicyCenterL4-1].dbo.pc_wccededpremiumtransaction|Commission_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur
[PolicyCenterL4-1].dbo.pc_wcclcode_class|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_wcclcode_desc|Language|ID|[PolicyCenterL4-1].dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
[PolicyCenterL4-1].dbo.pc_wccost|ActualAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur
[PolicyCenterL4-1].dbo.pc_wccost|ActualAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_wccost|ActualTermAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur
[PolicyCenterL4-1].dbo.pc_wccost|ActualTermAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmountBilling_cur / pctl_Currency_Name_ActualTermAmountBilling_cur / pctl_Currency_Description_ActualTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualTermAmountBilling_cur / pctl_Currency_Name_ActualTermAmountBilling_cur / pctl_Currency_Description_ActualTermAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_wccost|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_wccost|ChargePattern|ID|[PolicyCenterL4-1].dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern|TypeCode / Name / Description|N|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern
[PolicyCenterL4-1].dbo.pc_wccost|OverrideAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur
[PolicyCenterL4-1].dbo.pc_wccost|OverrideAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_wccost|OverrideSource|ID|[PolicyCenterL4-1].dbo.pctl_OverrideSourceType|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource|TypeCode / Name / Description|N|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource
[PolicyCenterL4-1].dbo.pc_wccost|OverrideTermAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur
[PolicyCenterL4-1].dbo.pc_wccost|OverrideTermAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_wccost|ProrationMethod|ID|[PolicyCenterL4-1].dbo.pctl_ProrationMethod|pctl_ProrationMethod_TypeCode_ProrationMethod / pctl_ProrationMethod_Name_ProrationMethod / pctl_ProrationMethod_Description_ProrationMethod|TypeCode / Name / Description|N|pctl_ProrationMethod_TypeCode_ProrationMethod / pctl_ProrationMethod_Name_ProrationMethod / pctl_ProrationMethod_Description_ProrationMethod
[PolicyCenterL4-1].dbo.pc_wccost|RateAmountType|ID|[PolicyCenterL4-1].dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode_RateAmountType / pctl_RateAmountType_Name_RateAmountType / pctl_RateAmountType_Description_RateAmountType|TypeCode / Name / Description|N|pctl_RateAmountType_TypeCode_RateAmountType / pctl_RateAmountType_Name_RateAmountType / pctl_RateAmountType_Description_RateAmountType
[PolicyCenterL4-1].dbo.pc_wccost|RoundingMode|ID|[PolicyCenterL4-1].dbo.pctl_RoundingModeType|pctl_RoundingModeType_TypeCode_RoundingMode / pctl_RoundingModeType_Name_RoundingMode / pctl_RoundingModeType_Description_RoundingMode|TypeCode / Name / Description|N|pctl_RoundingModeType_TypeCode_RoundingMode / pctl_RoundingModeType_Name_RoundingMode / pctl_RoundingModeType_Description_RoundingMode
[PolicyCenterL4-1].dbo.pc_wccost|StandardAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_StandardAmount_cur / pctl_Currency_Name_StandardAmount_cur / pctl_Currency_Description_StandardAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardAmount_cur / pctl_Currency_Name_StandardAmount_cur / pctl_Currency_Description_StandardAmount_cur
[PolicyCenterL4-1].dbo.pc_wccost|StandardAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_StandardAmountBilling_cur / pctl_Currency_Name_StandardAmountBilling_cur / pctl_Currency_Description_StandardAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardAmountBilling_cur / pctl_Currency_Name_StandardAmountBilling_cur / pctl_Currency_Description_StandardAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_wccost|StandardTermAmount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_StandardTermAmount_cur / pctl_Currency_Name_StandardTermAmount_cur / pctl_Currency_Description_StandardTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardTermAmount_cur / pctl_Currency_Name_StandardTermAmount_cur / pctl_Currency_Description_StandardTermAmount_cur
[PolicyCenterL4-1].dbo.pc_wccost|StandardTermAmountBilling_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_StandardTermAmountBilling_cur / pctl_Currency_Name_StandardTermAmountBilling_cur / pctl_Currency_Description_StandardTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardTermAmountBilling_cur / pctl_Currency_Name_StandardTermAmountBilling_cur / pctl_Currency_Description_StandardTermAmountBilling_cur
[PolicyCenterL4-1].dbo.pc_wccost|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_WCCost|pctl_WCCost_TypeCode_Subtype / pctl_WCCost_Name_Subtype / pctl_WCCost_Description_Subtype|TypeCode / Name / Description|N|pctl_WCCost_TypeCode_Subtype / pctl_WCCost_Name_Subtype / pctl_WCCost_Description_Subtype
[PolicyCenterL4-1].dbo.pc_wccost|WCJurisdictionCostType|ID|[PolicyCenterL4-1].dbo.pctl_WCJurisdictionCostType|pctl_WCJurisdictionCostType_TypeCode_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Name_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Description_WCJurisdictionCostType|TypeCode / Name / Description|N|pctl_WCJurisdictionCostType_TypeCode_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Name_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Description_WCJurisdictionCostType
[PolicyCenterL4-1].dbo.pc_wccoveredemployee|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_wccoveredemployee|SpecialCov|ID|[PolicyCenterL4-1].dbo.pctl_SpecialCov|pctl_SpecialCov_TypeCode_SpecialCov / pctl_SpecialCov_Name_SpecialCov / pctl_SpecialCov_Description_SpecialCov|TypeCode / Name / Description|N|pctl_SpecialCov_TypeCode_SpecialCov / pctl_SpecialCov_Name_SpecialCov / pctl_SpecialCov_Description_SpecialCov
[PolicyCenterL4-1].dbo.pc_wccoveredemployee|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_WCCoveredEmployeeBase|pctl_WCCoveredEmployeeBase_TypeCode_Subtype / pctl_WCCoveredEmployeeBase_Name_Subtype / pctl_WCCoveredEmployeeBase_Description_Subtype|TypeCode / Name / Description|N|pctl_WCCoveredEmployeeBase_TypeCode_Subtype / pctl_WCCoveredEmployeeBase_Name_Subtype / pctl_WCCoveredEmployeeBase_Description_Subtype
[PolicyCenterL4-1].dbo.pcx_wcdiscounts_ext|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_wcdiscounts_ext|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_WCDiscounts_Ext|pctl_WCDiscounts_Ext_TypeCode / pctl_WCDiscounts_Ext_Name / pctl_WCDiscounts_Ext_Description|TypeCode / Name / Description|Y|pctl_WCDiscounts_Ext_TypeCode_Subtype / pctl_WCDiscounts_Ext_Name_Subtype / pctl_WCDiscounts_Ext_Description_Subtype
[PolicyCenterL4-1].dbo.pc_wcexcludedworkplace|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_wcexcludedworkplace|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pc_wcjurisdiction|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_wcjurisdiction|PreferredCoverageCurrency|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
[PolicyCenterL4-1].dbo.pc_wcjurisdiction|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pc_wclaborcontactdetail|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_wclaborcontactdetail|Inclusion|ID|[PolicyCenterL4-1].dbo.pctl_Inclusion|pctl_Inclusion_TypeCode_Inclusion / pctl_Inclusion_Name_Inclusion / pctl_Inclusion_Description_Inclusion|TypeCode / Name / Description|N|pctl_Inclusion_TypeCode_Inclusion / pctl_Inclusion_Name_Inclusion / pctl_Inclusion_Description_Inclusion
[PolicyCenterL4-1].dbo.pc_wclaborcontactdetail|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_WCLaborContactDetail|pctl_WCLaborContactDetail_TypeCode_Subtype / pctl_WCLaborContactDetail_Name_Subtype / pctl_WCLaborContactDetail_Description_Subtype|TypeCode / Name / Description|N|pctl_WCLaborContactDetail_TypeCode_Subtype / pctl_WCLaborContactDetail_Name_Subtype / pctl_WCLaborContactDetail_Description_Subtype
[PolicyCenterL4-1].dbo.pc_wcmodifier|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_wcmodifier|State|ID|[PolicyCenterL4-1].dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
[PolicyCenterL4-1].dbo.pc_wcmodifier|Subtype|ID|[PolicyCenterL4-1].dbo.pctl_WCModifier|pctl_WCModifier_TypeCode_Subtype / pctl_WCModifier_Name_Subtype / pctl_WCModifier_Description_Subtype|TypeCode / Name / Description|N|pctl_WCModifier_TypeCode_Subtype / pctl_WCModifier_Name_Subtype / pctl_WCModifier_Description_Subtype
[PolicyCenterL4-1].dbo.pc_participatingplan|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_participatingplan|PlanID|ID|[PolicyCenterL4-1].dbo.pctl_WCParticipatingPlanID|pctl_WCParticipatingPlanID_TypeCode_PlanID / pctl_WCParticipatingPlanID_Name_PlanID / pctl_WCParticipatingPlanID_Description_PlanID|TypeCode / Name / Description|N|pctl_WCParticipatingPlanID_TypeCode_PlanID / pctl_WCParticipatingPlanID_Name_PlanID / pctl_WCParticipatingPlanID_Description_PlanID
[PolicyCenterL4-1].dbo.pc_wcratefactor|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pcx_sample_WCRatingStep|aggCostType|ID|[PolicyCenterL4-1].dbo.pctl_WCJurisdictionCostType|pctl_WCJurisdictionCostType_TypeCode_aggCostType / pctl_WCJurisdictionCostType_Name_aggCostType / pctl_WCJurisdictionCostType_Description_aggCostType|TypeCode / Name / Description|N|pctl_WCJurisdictionCostType_TypeCode_aggCostType / pctl_WCJurisdictionCostType_Name_aggCostType / pctl_WCJurisdictionCostType_Description_aggCostType
[PolicyCenterL4-1].dbo.pcx_sample_WCRatingStep|amountType|ID|[PolicyCenterL4-1].dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode_amountType / pctl_RateAmountType_Name_amountType / pctl_RateAmountType_Description_amountType|TypeCode / Name / Description|N|pctl_RateAmountType_TypeCode_amountType / pctl_RateAmountType_Name_amountType / pctl_RateAmountType_Description_amountType
[PolicyCenterL4-1].dbo.pcx_sample_WCRatingStep|rateConversionType|ID|[PolicyCenterL4-1].dbo.pctl_RateConversionType|pctl_RateConversionType_TypeCode_rateConversionType / pctl_RateConversionType_Name_rateConversionType / pctl_RateConversionType_Description_rateConversionType|TypeCode / Name / Description|N|pctl_RateConversionType_TypeCode_rateConversionType / pctl_RateConversionType_Name_rateConversionType / pctl_RateConversionType_Description_rateConversionType
[PolicyCenterL4-1].dbo.pcx_sample_WCRatingStep|stepAction|ID|[PolicyCenterL4-1].dbo.pctl_WCRateStepAction|pctl_WCRateStepAction_TypeCode_stepAction / pctl_WCRateStepAction_Name_stepAction / pctl_WCRateStepAction_Description_stepAction|TypeCode / Name / Description|N|pctl_WCRateStepAction_TypeCode_stepAction / pctl_WCRateStepAction_Name_stepAction / pctl_WCRateStepAction_Description_stepAction
[PolicyCenterL4-1].dbo.pcx_sample_WCRatingStep|subtotal|ID|[PolicyCenterL4-1].dbo.pctl_RateSubtotalType|pctl_RateSubtotalType_TypeCode_subtotal / pctl_RateSubtotalType_Name_subtotal / pctl_RateSubtotalType_Description_subtotal|TypeCode / Name / Description|N|pctl_RateSubtotalType_TypeCode_subtotal / pctl_RateSubtotalType_Name_subtotal / pctl_RateSubtotalType_Description_subtotal
[PolicyCenterL4-1].dbo.pc_letterofcredit|Amount_cur|ID|[PolicyCenterL4-1].dbo.pctl_Currency|pctl_Currency_TypeCode_Amount_cur / pctl_Currency_Name_Amount_cur / pctl_Currency_Description_Amount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Amount_cur / pctl_Currency_Name_Amount_cur / pctl_Currency_Description_Amount_cur
[PolicyCenterL4-1].dbo.pc_letterofcredit|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
[PolicyCenterL4-1].dbo.pc_retroratingplan|ChangeType|ID|[PolicyCenterL4-1].dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
