DB/Table|Source Column|Ref Table Column|Typelist (per Dictionary)|Final Harmonized Column Names (3)|Attributes from Lookup Table|Different?|Harmonized Column Names (3)
PolicyCenter.dbo.pc_vehicleclasscode|PrimaryUse|ID|PolicyCenter.dbo.pctl_VehiclePrimaryUse|pctl_VehiclePrimaryUse_TypeCode / pctl_VehiclePrimaryUse_Name / pctl_VehiclePrimaryUse_Description|TypeCode / Name / Description|Y|pctl_VehiclePrimaryUse_TypeCode_PrimaryUse / pctl_VehiclePrimaryUse_Name_PrimaryUse / pctl_VehiclePrimaryUse_Description_PrimaryUse
PolicyCenter.dbo.pc_vehicleclasscode|Radius|ID|PolicyCenter.dbo.pctl_RadiusCode|pctl_RadiusCode_TypeCode / pctl_RadiusCode_Name / pctl_RadiusCode_Description|TypeCode / Name / Description|Y|pctl_RadiusCode_TypeCode_Radius / pctl_RadiusCode_Name_Radius / pctl_RadiusCode_Description_Radius
PolicyCenter.dbo.pc_vehicleclasscode|SizeClass|ID|PolicyCenter.dbo.pctl_VehicleSizeClass|pctl_VehicleSizeClass_TypeCode / pctl_VehicleSizeClass_Name / pctl_VehicleSizeClass_Description|TypeCode / Name / Description|Y|pctl_VehicleSizeClass_TypeCode_SizeClass / pctl_VehicleSizeClass_Name_SizeClass / pctl_VehicleSizeClass_Description_SizeClass
PolicyCenter.dbo.pc_vehicleclasscode|Type|ID|PolicyCenter.dbo.pctl_VehicleType|pctl_VehicleType_TypeCode / pctl_VehicleType_Name / pctl_VehicleType_Description|TypeCode / Name / Description|Y|pctl_VehicleType_TypeCode_Type / pctl_VehicleType_Name_Type / pctl_VehicleType_Description_Type
PolicyCenter.dbo.pc_vehicledriver|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_vehicledriver|Subtype|ID|PolicyCenter.dbo.pctl_VehicleDriver|pctl_VehicleDriver_TypeCode / pctl_VehicleDriver_Name / pctl_VehicleDriver_Description|TypeCode / Name / Description|Y|pctl_VehicleDriver_TypeCode_Subtype / pctl_VehicleDriver_Name_Subtype / pctl_VehicleDriver_Description_Subtype
PolicyCenter.dbo.pc_vehicledriver|VAVehicleOperator_Ext|ID|PolicyCenter.dbo.pctl_VehicleOperator_Ext|pctl_VehicleOperator_Ext_TypeCode / pctl_VehicleOperator_Ext_Name / pctl_VehicleOperator_Ext_Description|TypeCode / Name / Description|Y|pctl_VehicleOperator_Ext_TypeCode_VAVehicleOperator_Ext / pctl_VehicleOperator_Ext_Name_VAVehicleOperator_Ext / pctl_VehicleOperator_Ext_Description_VAVehicleOperator_Ext
PolicyCenter.dbo.pcx_vehiclehistoryscore_ext|Subtype|ID|PolicyCenter.dbo.pctl_VehicleHistoryScore_Ext|pctl_VehicleHistoryScore_Ext_TypeCode_Subtype / pctl_VehicleHistoryScore_Ext_Name_Subtype / pctl_VehicleHistoryScore_Ext_Description_Subtype|TypeCode / Name / Description|N|pctl_VehicleHistoryScore_Ext_TypeCode_Subtype / pctl_VehicleHistoryScore_Ext_Name_Subtype / pctl_VehicleHistoryScore_Ext_Description_Subtype
PolicyCenter.dbo.pc_vehicleindustrycode|Industry|ID|PolicyCenter.dbo.pctl_VehicleIndustry|pctl_VehicleIndustry_TypeCode / pctl_VehicleIndustry_Name / pctl_VehicleIndustry_Description|TypeCode / Name / Description|Y|pctl_VehicleIndustry_TypeCode_Industry / pctl_VehicleIndustry_Name_Industry / pctl_VehicleIndustry_Description_Industry
PolicyCenter.dbo.pc_vehicleindustrycode|IndustryUse|ID|PolicyCenter.dbo.pctl_VehicleIndustryUse|pctl_VehicleIndustryUse_TypeCode / pctl_VehicleIndustryUse_Name / pctl_VehicleIndustryUse_Description|TypeCode / Name / Description|Y|pctl_VehicleIndustryUse_TypeCode_IndustryUse / pctl_VehicleIndustryUse_Name_IndustryUse / pctl_VehicleIndustryUse_Description_IndustryUse
PolicyCenter.dbo.pc_wcaircraftseat|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_wcaircraftseat|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pc_wccededpremiumhistory|Reason|ID|PolicyCenter.dbo.pctl_RIRecalcReason|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason|TypeCode / Name / Description|N|pctl_RIRecalcReason_TypeCode_Reason / pctl_RIRecalcReason_Name_Reason / pctl_RIRecalcReason_Description_Reason
PolicyCenter.dbo.pc_wccededpremiumtransaction|BasisGNP_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_BasisGNP_cur / pctl_Currency_Name_BasisGNP_cur / pctl_Currency_Description_BasisGNP_cur
PolicyCenter.dbo.pc_wccededpremiumtransaction|CededPremium_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremium_cur / pctl_Currency_Name_CededPremium_cur / pctl_Currency_Description_CededPremium_cur
PolicyCenter.dbo.pc_wccededpremiumtransaction|CededPremiumMarkup_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededPremiumMarkup_cur / pctl_Currency_Name_CededPremiumMarkup_cur / pctl_Currency_Description_CededPremiumMarkup_cur
PolicyCenter.dbo.pc_wccededpremiumtransaction|CededRiskAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_CededRiskAmount_cur / pctl_Currency_Name_CededRiskAmount_cur / pctl_Currency_Description_CededRiskAmount_cur
PolicyCenter.dbo.pc_wccededpremiumtransaction|Commission_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_Commission_cur / pctl_Currency_Name_Commission_cur / pctl_Currency_Description_Commission_cur
PolicyCenter.dbo.pc_wcclcode_class|Language|ID|PolicyCenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
PolicyCenter.dbo.pc_wcclcode_desc|Language|ID|PolicyCenter.dbo.pctl_LanguageType|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language|TypeCode / Name / Description|N|pctl_LanguageType_TypeCode_Language / pctl_LanguageType_Name_Language / pctl_LanguageType_Description_Language
PolicyCenter.dbo.pc_wccost|ActualAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualAmount_cur / pctl_Currency_Name_ActualAmount_cur / pctl_Currency_Description_ActualAmount_cur
PolicyCenter.dbo.pc_wccost|ActualAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualAmountBilling_cur / pctl_Currency_Name_ActualAmountBilling_cur / pctl_Currency_Description_ActualAmountBilling_cur
PolicyCenter.dbo.pc_wccost|ActualTermAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualTermAmount_cur / pctl_Currency_Name_ActualTermAmount_cur / pctl_Currency_Description_ActualTermAmount_cur
PolicyCenter.dbo.pc_wccost|ActualTermAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_ActualTermAmountBilling_cur / pctl_Currency_Name_ActualTermAmountBilling_cur / pctl_Currency_Description_ActualTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_ActualTermAmountBilling_cur / pctl_Currency_Name_ActualTermAmountBilling_cur / pctl_Currency_Description_ActualTermAmountBilling_cur
PolicyCenter.dbo.pc_wccost|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_wccost|ChargePattern|ID|PolicyCenter.dbo.pctl_ChargePattern|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern|TypeCode / Name / Description|N|pctl_ChargePattern_TypeCode_ChargePattern / pctl_ChargePattern_Name_ChargePattern / pctl_ChargePattern_Description_ChargePattern
PolicyCenter.dbo.pc_wccost|OverrideAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideAmount_cur / pctl_Currency_Name_OverrideAmount_cur / pctl_Currency_Description_OverrideAmount_cur
PolicyCenter.dbo.pc_wccost|OverrideAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideAmountBilling_cur / pctl_Currency_Name_OverrideAmountBilling_cur / pctl_Currency_Description_OverrideAmountBilling_cur
PolicyCenter.dbo.pc_wccost|OverrideSource|ID|PolicyCenter.dbo.pctl_OverrideSourceType|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource|TypeCode / Name / Description|N|pctl_OverrideSourceType_TypeCode_OverrideSource / pctl_OverrideSourceType_Name_OverrideSource / pctl_OverrideSourceType_Description_OverrideSource
PolicyCenter.dbo.pc_wccost|OverrideTermAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideTermAmount_cur / pctl_Currency_Name_OverrideTermAmount_cur / pctl_Currency_Description_OverrideTermAmount_cur
PolicyCenter.dbo.pc_wccost|OverrideTermAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_OverrideTermAmountBilling_cur / pctl_Currency_Name_OverrideTermAmountBilling_cur / pctl_Currency_Description_OverrideTermAmountBilling_cur
PolicyCenter.dbo.pc_wccost|ProrationMethod|ID|PolicyCenter.dbo.pctl_ProrationMethod|pctl_ProrationMethod_TypeCode_ProrationMethod / pctl_ProrationMethod_Name_ProrationMethod / pctl_ProrationMethod_Description_ProrationMethod|TypeCode / Name / Description|N|pctl_ProrationMethod_TypeCode_ProrationMethod / pctl_ProrationMethod_Name_ProrationMethod / pctl_ProrationMethod_Description_ProrationMethod
PolicyCenter.dbo.pc_wccost|RateAmountType|ID|PolicyCenter.dbo.pctl_RateAmountType|pctl_RateAmountType_TypeCode_RateAmountType / pctl_RateAmountType_Name_RateAmountType / pctl_RateAmountType_Description_RateAmountType|TypeCode / Name / Description|N|pctl_RateAmountType_TypeCode_RateAmountType / pctl_RateAmountType_Name_RateAmountType / pctl_RateAmountType_Description_RateAmountType
PolicyCenter.dbo.pc_wccost|RoundingMode|ID|PolicyCenter.dbo.pctl_RoundingModeType|pctl_RoundingModeType_TypeCode_RoundingMode / pctl_RoundingModeType_Name_RoundingMode / pctl_RoundingModeType_Description_RoundingMode|TypeCode / Name / Description|N|pctl_RoundingModeType_TypeCode_RoundingMode / pctl_RoundingModeType_Name_RoundingMode / pctl_RoundingModeType_Description_RoundingMode
PolicyCenter.dbo.pc_wccost|StandardAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardAmount_cur / pctl_Currency_Name_StandardAmount_cur / pctl_Currency_Description_StandardAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardAmount_cur / pctl_Currency_Name_StandardAmount_cur / pctl_Currency_Description_StandardAmount_cur
PolicyCenter.dbo.pc_wccost|StandardAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardAmountBilling_cur / pctl_Currency_Name_StandardAmountBilling_cur / pctl_Currency_Description_StandardAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardAmountBilling_cur / pctl_Currency_Name_StandardAmountBilling_cur / pctl_Currency_Description_StandardAmountBilling_cur
PolicyCenter.dbo.pc_wccost|StandardTermAmount_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardTermAmount_cur / pctl_Currency_Name_StandardTermAmount_cur / pctl_Currency_Description_StandardTermAmount_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardTermAmount_cur / pctl_Currency_Name_StandardTermAmount_cur / pctl_Currency_Description_StandardTermAmount_cur
PolicyCenter.dbo.pc_wccost|StandardTermAmountBilling_cur|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_StandardTermAmountBilling_cur / pctl_Currency_Name_StandardTermAmountBilling_cur / pctl_Currency_Description_StandardTermAmountBilling_cur|TypeCode / Name / Description|N|pctl_Currency_TypeCode_StandardTermAmountBilling_cur / pctl_Currency_Name_StandardTermAmountBilling_cur / pctl_Currency_Description_StandardTermAmountBilling_cur
PolicyCenter.dbo.pc_wccost|Subtype|ID|PolicyCenter.dbo.pctl_WCCost|pctl_WCCost_TypeCode_Subtype / pctl_WCCost_Name_Subtype / pctl_WCCost_Description_Subtype|TypeCode / Name / Description|N|pctl_WCCost_TypeCode_Subtype / pctl_WCCost_Name_Subtype / pctl_WCCost_Description_Subtype
PolicyCenter.dbo.pc_wccost|WCJurisdictionCostType|ID|PolicyCenter.dbo.pctl_WCJurisdictionCostType|pctl_WCJurisdictionCostType_TypeCode_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Name_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Description_WCJurisdictionCostType|TypeCode / Name / Description|N|pctl_WCJurisdictionCostType_TypeCode_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Name_WCJurisdictionCostType / pctl_WCJurisdictionCostType_Description_WCJurisdictionCostType
PolicyCenter.dbo.pc_wccoveredemployee|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_wccoveredemployee|SpecialCov|ID|PolicyCenter.dbo.pctl_SpecialCov|pctl_SpecialCov_TypeCode_SpecialCov / pctl_SpecialCov_Name_SpecialCov / pctl_SpecialCov_Description_SpecialCov|TypeCode / Name / Description|N|pctl_SpecialCov_TypeCode_SpecialCov / pctl_SpecialCov_Name_SpecialCov / pctl_SpecialCov_Description_SpecialCov
PolicyCenter.dbo.pc_wccoveredemployee|Subtype|ID|PolicyCenter.dbo.pctl_WCCoveredEmployeeBase|pctl_WCCoveredEmployeeBase_TypeCode_Subtype / pctl_WCCoveredEmployeeBase_Name_Subtype / pctl_WCCoveredEmployeeBase_Description_Subtype|TypeCode / Name / Description|N|pctl_WCCoveredEmployeeBase_TypeCode_Subtype / pctl_WCCoveredEmployeeBase_Name_Subtype / pctl_WCCoveredEmployeeBase_Description_Subtype
PolicyCenter.dbo.pcx_wcdiscounts_ext|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode / pctl_EffDatedChangeType_Name / pctl_EffDatedChangeType_Description|TypeCode / Name / Description|Y|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pcx_wcdiscounts_ext|Subtype|ID|PolicyCenter.dbo.pctl_WCDiscounts_Ext|pctl_WCDiscounts_Ext_TypeCode / pctl_WCDiscounts_Ext_Name / pctl_WCDiscounts_Ext_Description|TypeCode / Name / Description|Y|pctl_WCDiscounts_Ext_TypeCode_Subtype / pctl_WCDiscounts_Ext_Name_Subtype / pctl_WCDiscounts_Ext_Description_Subtype
PolicyCenter.dbo.pc_wcexcludedworkplace|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_wcexcludedworkplace|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pc_wcjurisdiction|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_wcjurisdiction|PreferredCoverageCurrency|ID|PolicyCenter.dbo.pctl_Currency|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency|TypeCode / Name / Description|N|pctl_Currency_TypeCode_PreferredCoverageCurrency / pctl_Currency_Name_PreferredCoverageCurrency / pctl_Currency_Description_PreferredCoverageCurrency
PolicyCenter.dbo.pc_wcjurisdiction|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pc_wclaborcontactdetail|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_wclaborcontactdetail|Inclusion|ID|PolicyCenter.dbo.pctl_Inclusion|pctl_Inclusion_TypeCode_Inclusion / pctl_Inclusion_Name_Inclusion / pctl_Inclusion_Description_Inclusion|TypeCode / Name / Description|N|pctl_Inclusion_TypeCode_Inclusion / pctl_Inclusion_Name_Inclusion / pctl_Inclusion_Description_Inclusion
PolicyCenter.dbo.pc_wclaborcontactdetail|Subtype|ID|PolicyCenter.dbo.pctl_WCLaborContactDetail|pctl_WCLaborContactDetail_TypeCode_Subtype / pctl_WCLaborContactDetail_Name_Subtype / pctl_WCLaborContactDetail_Description_Subtype|TypeCode / Name / Description|N|pctl_WCLaborContactDetail_TypeCode_Subtype / pctl_WCLaborContactDetail_Name_Subtype / pctl_WCLaborContactDetail_Description_Subtype
PolicyCenter.dbo.pc_wcmodifier|ChangeType|ID|PolicyCenter.dbo.pctl_EffDatedChangeType|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType|TypeCode / Name / Description|N|pctl_EffDatedChangeType_TypeCode_ChangeType / pctl_EffDatedChangeType_Name_ChangeType / pctl_EffDatedChangeType_Description_ChangeType
PolicyCenter.dbo.pc_wcmodifier|State|ID|PolicyCenter.dbo.pctl_Jurisdiction|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State|TypeCode / Name / Description|N|pctl_Jurisdiction_TypeCode_State / pctl_Jurisdiction_Name_State / pctl_Jurisdiction_Description_State
PolicyCenter.dbo.pc_wcmodifier|Subtype|ID|PolicyCenter.dbo.pctl_WCModifier|pctl_WCModifier_TypeCode_Subtype / pctl_WCModifier_Name_Subtype / pctl_WCModifier_Description_Subtype|TypeCode / Name / Description|N|pctl_WCModifier_TypeCode_Subtype / pctl_WCModifier_Name_Subtype / pctl_WCModifier_Description_Subtype
